Date,Kick Off (local),Home Team,Away Team,Venue,Home Score,Away Score,Play Off Game?,Home Goals,Home Behinds,Away Goals,Away Behinds,Home Odds,Away Odds
2010-06-12,19:10:00,Essendon,Geelong,Marvel Stadium,83,154,NA,12,11,23,16,4.18,1.22
2010-06-12,14:10:00,Hawthorn,Adelaide,University of Tasmania Stadium,124,77,NA,19,10,11,11,1.39,2.91
2010-06-11,19:40:00,North Melbourne,Carlton,Marvel Stadium,97,68,NA,14,13,10,8,3.7,1.27
2010-06-06,16:40:00,Collingwood,Western Bulldogs,Marvel Stadium,113,103,NA,17,11,16,7,1.67,2.11
2010-06-06,14:10:00,Hawthorn,Port Adelaide,MCG,74,63,NA,10,14,8,15,1.41,2.78
2010-06-06,13:10:00,Sydney,Essendon,SCG,89,80,NA,12,17,12,8,1.71,2.06
2010-06-05,19:10:00,North Melbourne,Brisbane,Marvel Stadium,90,89,NA,12,18,13,11,2.35,1.56
2010-06-05,17:40:00,West Coast,Geelong,Domain Stadium,98,122,NA,14,14,18,14,6.06,1.11
2010-06-05,14:40:00,Adelaide,Fremantle,AAMI Stadium,105,82,NA,16,9,12,10,2.8,1.41
2010-06-05,14:10:00,Carlton,Melbourne,MCG,101,60,NA,15,11,9,6,1.36,3.01
2010-06-04,19:40:00,Richmond,St Kilda,Marvel Stadium,59,97,NA,8,11,14,13,5.69,1.12
2010-05-30,14:40:00,Fremantle,North Melbourne,Domain Stadium,139,78,NA,21,13,11,12,1.12,5.94
2010-05-30,14:10:00,Carlton,West Coast,Marvel Stadium,105,76,NA,15,15,11,10,1.19,4.48
2010-05-30,13:10:00,Hawthorn,Sydney,MCG,79,77,NA,10,19,11,11,1.31,3.35
2010-05-29,19:10:00,St Kilda,Adelaide,Marvel Stadium,123,76,NA,19,9,12,4,1.23,4.08
2010-05-29,19:10:00,Brisbane,Collingwood,Gabba,88,80,NA,13,10,11,14,3.54,1.28
2010-05-29,14:40:00,Port Adelaide,Richmond,AAMI Stadium,30,77,NA,3,12,10,17,1.18,4.61
2010-05-29,14:10:00,Geelong,Melbourne,GMHBA Stadium,121,67,NA,18,13,10,7,1.04,10.25
2010-05-28,19:40:00,Essendon,Western Bulldogs,Marvel Stadium,99,90,NA,15,9,14,6,3.2,1.33
2010-05-23,14:40:00,West Coast,St Kilda,Domain Stadium,56,91,NA,8,8,13,13,1.99,1.75
2010-05-23,14:10:00,Carlton,Hawthorn,Marvel Stadium,60,110,NA,8,12,16,14,1.35,3.1
2010-05-23,12:40:00,Adelaide,Brisbane,AAMI Stadium,93,81,NA,13,15,11,15,2.1,1.69
2010-05-22,19:45:00,Essendon,Richmond,MCG,130,95,NA,19,16,14,11,1.26,3.81
2010-05-22,19:10:00,Melbourne,Port Adelaide,TIO Stadium,111,110,NA,17,9,16,14,2.32,1.57
2010-05-22,14:10:00,Sydney,Fremantle,SCG,63,100,NA,9,9,14,16,1.68,2.13
2010-05-22,14:10:00,North Melbourne,Western Bulldogs,Marvel Stadium,57,127,NA,7,15,20,7,4.21,1.22
2010-05-21,19:40:00,Collingwood,Geelong,MCG,50,86,NA,6,14,12,14,1.95,1.78
2010-05-16,16:40:00,St Kilda,Essendon,Marvel Stadium,81,93,NA,11,15,14,9,1.4,2.81
2010-05-16,14:40:00,Port Adelaide,Carlton,AAMI Stadium,92,118,NA,14,8,17,16,1.82,1.92
2010-05-16,13:10:00,Richmond,Hawthorn,MCG,86,89,NA,13,8,13,11,4.94,1.16
2010-05-15,19:10:00,North Melbourne,Adelaide,Marvel Stadium,84,75,NA,12,12,11,9,1.61,2.24
2010-05-15,19:10:00,Brisbane,Geelong,Gabba,74,155,NA,10,14,24,11,3.38,1.31
2010-05-15,14:10:00,Melbourne,West Coast,MCG,46,75,NA,6,10,10,15,1.35,3.09
2010-05-15,14:10:00,Western Bulldogs,Sydney,UNSW Canberra Oval,101,63,NA,14,17,9,9,1.56,2.35
2010-05-14,18:40:00,Fremantle,Collingwood,Domain Stadium,97,133,NA,15,7,20,13,2,1.76
2010-05-10,19:20:00,St Kilda,Carlton,Marvel Stadium,68,129,NA,9,14,20,9,1.43,2.77
2010-05-09,16:10:00,Adelaide,Richmond,AAMI Stadium,104,54,NA,15,14,7,12,1.19,4.54
2010-05-09,13:10:00,Geelong,Sydney,GMHBA Stadium,126,59,NA,19,12,9,5,1.27,3.71
2010-05-08,19:10:00,Collingwood,North Melbourne,MCG,157,91,NA,23,19,14,7,1.19,4.55
2010-05-08,19:10:00,Brisbane,Fremantle,Gabba,100,113,NA,15,10,15,23,1.47,2.62
2010-05-08,14:10:00,Essendon,Port Adelaide,Marvel Stadium,106,109,NA,16,10,17,7,1.74,2
2010-05-08,13:10:00,West Coast,Hawthorn,Domain Stadium,102,94,NA,15,12,14,10,1.6,2.3
2010-05-07,19:40:00,Melbourne,Western Bulldogs,MCG,66,70,NA,9,12,10,10,4.05,1.23
2010-05-02,14:40:00,West Coast,Fremantle,Domain Stadium,73,111,NA,10,13,17,9,2.84,1.4
2010-05-02,14:10:00,Carlton,Collingwood,MCG,102,155,NA,16,6,24,11,2.44,1.52
2010-05-02,13:10:00,Geelong,Richmond,GMHBA Stadium,161,53,NA,24,17,7,11,1.03,12.25
2010-05-01,19:10:00,Sydney,Brisbane,SCG,107,87,NA,16,11,13,9,1.52,2.43
2010-05-01,19:10:00,Essendon,Hawthorn,MCG,106,63,NA,15,16,9,9,2.58,1.47
2010-05-01,14:40:00,Adelaide,Port Adelaide,AAMI Stadium,74,97,NA,10,14,14,13,2.42,1.53
2010-05-01,14:10:00,North Melbourne,Melbourne,Marvel Stadium,104,78,NA,15,14,12,6,1.99,1.75
2010-04-30,19:40:00,Western Bulldogs,St Kilda,Marvel Stadium,46,49,NA,6,10,7,7,1.67,2.13
2010-04-26,14:10:00,Carlton,Geelong,MCG,104,68,NA,15,14,9,14,4.38,1.19
2010-04-25,18:45:00,Fremantle,Richmond,Domain Stadium,112,73,NA,15,22,11,7,1.04,10.5
2010-04-25,17:40:00,Hawthorn,North Melbourne,University of Tasmania Stadium,70,82,NA,10,10,12,10,1.32,3.28
2010-04-25,14:40:00,Collingwood,Essendon,MCG,120,55,NA,18,12,8,7,1.27,3.6
2010-04-24,19:15:00,Port Adelaide,St Kilda,AAMI Stadium,54,44,NA,7,12,6,8,3.55,1.28
2010-04-24,19:10:00,Melbourne,Brisbane,MCG,103,53,NA,15,13,7,11,3.33,1.31
2010-04-24,14:15:00,Sydney,West Coast,SCG,115,63,NA,17,13,9,9,1.15,4.91
2010-04-23,19:40:00,Western Bulldogs,Adelaide,Marvel Stadium,121,72,NA,18,13,10,12,1.1,6.3
2010-04-18,16:40:00,St Kilda,Fremantle,Marvel Stadium,108,93,NA,16,12,14,9,1.31,3.31
2010-04-18,14:10:00,Geelong,Port Adelaide,GMHBA Stadium,159,64,NA,23,21,10,4,1.13,5.7
2010-04-18,13:10:00,Richmond,Melbourne,MCG,78,133,NA,11,12,20,13,3.35,1.31
2010-04-17,19:10:00,Collingwood,Hawthorn,MCG,123,59,NA,17,21,8,11,1.59,2.31
2010-04-17,19:10:00,Brisbane,Western Bulldogs,Gabba,101,79,NA,13,23,12,7,1.95,1.78
2010-04-17,14:40:00,Adelaide,Carlton,AAMI Stadium,55,103,NA,6,19,16,7,1.77,1.97
2010-04-17,14:10:00,North Melbourne,Sydney,Marvel Stadium,60,100,NA,8,12,14,16,2.57,1.48
2010-04-16,18:40:00,West Coast,Essendon,Domain Stadium,101,78,NA,15,11,11,12,1.58,2.32
2010-04-11,14:40:00,Fremantle,Geelong,Domain Stadium,125,118,NA,18,17,17,16,2.05,1.72
2010-04-11,14:10:00,Western Bulldogs,Hawthorn,Marvel Stadium,100,84,NA,14,16,12,12,1.47,2.63
2010-04-11,13:10:00,Melbourne,Adelaide,MCG,57,41,NA,7,15,5,11,2.6,1.49
2010-04-10,19:10:00,Sydney,Richmond,SCG,111,56,NA,16,15,7,14,1.1,7
2010-04-10,19:10:00,Carlton,Essendon,MCG,75,95,NA,10,15,13,17,1.45,2.7
2010-04-10,14:40:00,Port Adelaide,Brisbane,AAMI Stadium,81,108,NA,11,15,16,12,1.84,1.92
2010-04-10,14:10:00,North Melbourne,West Coast,Marvel Stadium,116,91,NA,17,14,13,13,1.85,1.91
2010-04-09,19:40:00,St Kilda,Collingwood,Marvel Stadium,69,41,NA,10,9,4,17,1.32,3.3
2010-04-05,14:10:00,Hawthorn,Geelong,MCG,91,100,NA,13,13,14,16,2.4,1.56
2010-04-04,16:40:00,Richmond,Western Bulldogs,MCG,48,120,NA,7,6,17,18,10,1.06
2010-04-04,14:10:00,Essendon,Fremantle,Marvel Stadium,69,113,NA,9,15,17,11,1.46,2.66
2010-04-04,12:40:00,Adelaide,Sydney,AAMI Stadium,75,118,NA,11,9,18,10,1.54,2.42
2010-04-03,19:10:00,St Kilda,North Melbourne,Marvel Stadium,143,39,NA,23,5,6,3,1.13,5.58
2010-04-03,17:40:00,West Coast,Port Adelaide,Domain Stadium,86,89,NA,12,14,13,11,1.58,2.31
2010-04-03,14:10:00,Collingwood,Melbourne,MCG,86,85,NA,12,14,12,13,1.05,10.33
2010-04-01,19:40:00,Brisbane,Carlton,Gabba,107,88,NA,16,11,12,16,1.32,3.45
2010-03-28,17:10:00,Fremantle,Adelaide,Marvel Stadium,118,62,NA,17,16,9,8,1.94,1.8
2010-03-28,14:10:00,Western Bulldogs,Collingwood,Domain Stadium,93,129,NA,13,15,19,15,1.62,2.25
2010-03-28,12:40:00,Port Adelaide,North Melbourne,AAMI Stadium,96,82,NA,13,18,12,10,1.41,2.83
2010-03-27,19:10:00,Brisbane,West Coast,Gabba,114,82,NA,16,18,12,10,1.28,3.63
2010-03-27,19:10:00,Sydney,St Kilda,ANZ Stadium,88,96,NA,13,10,15,6,2.44,1.53
2010-03-27,14:10:00,Melbourne,Hawthorn,MCG,61,117,NA,8,13,17,15,4.42,1.2
2010-03-26,19:40:00,Geelong,Essendon,MCG,125,94,NA,19,11,13,16,1.21,4.28
2010-03-25,19:10:00,Richmond,Carlton,MCG,64,120,NA,9,10,18,12,2.88,1.42
